codgeo;part_prestations_sociales_pct;part_minima_sociaux_pct;s_soc_ben_di_fam_ben;nombre_personnes;part_revenus_activite_pct;part_impots_directs_pct;part_indemnites_chomage_pct;s_ei_di_n_sal;nombre_unites_consommation;taux_pauvrete_60_pct;rapport_interdecile_d9_d1;part_revenus_patrimoine_autres_pct;niveau_vie_median_euros;niveau_vie_1er_decile_euros;s_soc_ben_di_hou_ben;nombre_menages;part_menages_imposes_pct;niveau_vie_9e_decile_euros;part_salaires_pct;part_pensions_retraites_rentes_pct
14582;;;;648;;;;;442,7;;;;22530;;;278;;;;
14509;;;;201;;;;;137,9;;;;32250;;;86;;;;
14519;;;;114;;;;;74,8;;;;25630;;;43;;;;
15173;;;;;;;;;;;;;;;;;;;;
15204;;;;1583;;;;;1082,2;;;;23210;;;678;;;;
15144;;;;321;;;;;216,7;;;;20400;;;133;;;;
15148;;;;425;;;;;292,6;;;;20160;;;184;;;;
15196;;;;1530;;;;;1051,4;;;;22440;;;662;;;;
15184;;;;722;;;;;520,4;;;;23130;;;348;;;;
15133;;;;129;;;;;93,8;;;;18280;;;63;;;;
15124;;;;487;;;;;349,7;;;;21050;;;236;;;;
15132;;;;;;;;;;;;;;;;;;;;
15146;;;;131;;;;;94,4;;;;24060;;;61;;;;
15118;;;;681;;;;;483,7;;;;22530;;;317;;;;
15094;;;;686;;;;;518,0;;;;21640;;;373;;;;
15112;;;;97;;;;;72,0;;;;15070;;;51;;;;
15015;;;;145;;;;;107,6;;;;19960;;;75;;;;
15105;;;;;;;;;;;;;;;;;;;;
15038;;;;888;;;;;655,5;;;;20070;;;464;;;;
15022;;;;157;;;;;114,6;;;;20530;;;78;;;;
14410;;;;1057;;;;;720,0;;;;21960;;;452;;;;
14406;;;;1180;;;;;761,6;;;;25720;;;436;;;;
14407;1,5;0,4;0,9;2442;72,9;-24,4;1,6;7,9;1619,3;;3,4;20,6;32520;18490;0,2;964;76;62690;63,4;29,4
14367;;;;441;;;;;310,4;;;;19890;;;205;;;;
14458;;;;464;;;;;295,3;;;;24900;;;162;;;;
14405;;;;308;;;;;205,8;;;;23610;;;123;;;;
14758;;;;875;;;;;563,9;;;;32390;;;312;;;;
14668;;;;304;;;;;189,7;;;;21660;;;107;;;;
14651;;;;278;;;;;176,5;;;;23750;;;100;;;;
15002;;;;222;;;;;150,6;;;;20190;;;89;;;;
14760;;;;746;;;;;499,7;;;;23830;;;300;;;;
14719;;;;738;;;;;469,8;;;;23230;;;273;;;;
14658;5,9;2,7;2,2;4280;63,1;-12,2;2,5;6,6;2971,6;16;2,6;7,5;20740;12300;1,0;1912;43;32390;54,0;35,7
14665;;;;288;;;;;202,6;;;;24790;;;135;;;;
15262;;;;541;;;;;366,6;;;;23280;;;225;;;;
15247;;;;;;;;;;;;;;;;;;;;
16011;;;;612;;;;;415,6;;;;23290;;;258;;;;
15257;;;;131;;;;;94,1;;;;19660;;;64;;;;
16015;10,6;5,6;2,3;38689;68,7;-15,1;4,2;5,7;28551,4;26;3,7;7,4;19830;9830;2,7;20769;43;36580;58,8;28,4
14077;;;;715;;;;;493,3;;;;23820;;;315;;;;
14125;;;;1981;;;;;1320,9;;;;27960;;;793;;;;
14147;;;;121;;;;;87,2;;;;24490;;;59;;;;
14132;;;;199;;;;;135,0;;;;22710;;;84;;;;
14541;;;;;;;;;;;;;;;;;;;;
14643;;;;825;;;;;533,4;;;;22600;;;311;;;;
14557;;;;984;;;;;742,1;;;;24760;;;530;;;;
14558;;;;1154;;;;;757,6;;;;26690;;;450;;;;
14640;;;;219;;;;;149,7;;;;24960;;;90;;;;
14601;;;;178;;;;;119,4;;;;22300;;;72;;;;
14570;4,3;1,6;2,2;2265;71,4;-13,6;2,4;4,8;1539,7;;2,3;5,7;21790;14480;0,5;953;51;32630;64,2;32,2
14277;4,1;1,3;2,3;2038;79,4;-13,6;2,5;3,5;1333,6;;2,3;5,1;23770;15180;0,5;794;58;34960;73,4;25,0
14251;;;;543;;;;;348,2;;;;22250;;;204;;;;
14266;;;;1520;;;;;1001,5;;;;26070;;;588;;;;
14206;;;;318;;;;;213,0;;;;20810;;;130;;;;
14301;6,3;2,7;2,4;4696;70,1;-12,3;2,9;2,2;3218,4;13;2,5;4,1;21510;13180;1,2;2035;50;32900;65,0;31,8
14258;8,5;4,1;2,4;7411;62,9;-12,8;2,8;3,9;5331,7;19;2,9;6,6;20500;11460;2,0;3690;41;33640;56,2;34,8
14216;;;;224;;;;;153,1;;;;22810;;;96;;;;
15142;;;;1705;;;;;1210,3;;;;21360;;;799;;;;
15154;;;;1215;;;;;849,1;;;;21900;;;560;;;;
15186;;;;223;;;;;156,2;;;;19990;;;103;;;;
15228;;;;454;;;;;329,0;;;;21570;;;224;;;;
15182;;;;111;;;;;76,6;;;;20720;;;49;;;;
15191;;;;557;;;;;395,2;;;;19410;;;263;;;;
15122;5,7;3,0;1,4;1853;53,4;-12,7;1,6;6,7;1384,3;18;2,9;11,5;20720;11950;1,3;1003;39;34690;45,1;42,1
15181;;;;558;;;;;397,9;;;;21560;;;267;;;;
14353;;;;434;;;;;275,3;;;;23460;;;155;;;;
14349;4,1;1,2;2,4;2065;80,1;-15,2;2,7;2,7;1335,6;;2,3;6,1;25140;15750;0,5;770;64;36630;74,7;24,9
14377;;;;614;;;;;414,1;;;;22900;;;254;;;;
14389;;;;262;;;;;171,8;;;;24920;;;102;;;;
14465;;;;533;;;;;346,5;;;;26620;;;198;;;;
14475;3,2;0,9;1,9;2383;75,3;-15,1;2,2;4,9;1567,7;;2,4;12,1;24700;15780;0,4;929;59;38200;68,2;24,5
14575;;;;399;;;;;280,2;;;;23850;;;178;;;;
14593;;;;666;;;;;451,8;;;;26540;;;275;;;;
14587;9,2;3,8;3,3;2418;71,3;-13,4;3,1;3,3;1643,6;19;3,1;4,4;20720;11040;2,1;1037;49;33680;64,9;28,5
14529;;;;268;;;;;175,2;;;;24010;;;101;;;;
14581;;;;1859;;;;;1228,5;;;;22320;;;734;;;;
14506;;;;246;;;;;163,9;;;;19800;;;103;;;;
15240;;;;153;;;;;116,2;;;;17330;;;85;;;;
16034;;;;142;;;;;107,1;;;;18760;;;78;;;;
16067;;;;428;;;;;296,9;;;;22390;;;189;;;;
16042;;;;129;;;;;93,1;;;;21280;;;64;;;;
15230;;;;213;;;;;147,5;;;;20910;;;93;;;;
15252;;;;399;;;;;277,0;;;;22560;;;178;;;;
15064;;;;;;;;;;;;;;;;;;;;
15084;;;;284;;;;;191,2;;;;20690;;;119;;;;
15083;4,1;1,8;1,7;2041;70,0;-13,6;2,1;7,8;1424,9;;2,4;7,9;22770;15030;0,6;922;47;36310;60,1;31,6
15117;;;;575;;;;;412,4;;;;20290;;;275;;;;
15035;;;;;;;;;;;;;;;;;;;;
15111;;;;197;;;;;143,7;;;;20930;;;99;;;;
14135;;;;254;;;;;168,5;;;;25880;;;101;;;;
14111;;;;458;;;;;291,6;;;;24750;;;168;;;;
14117;4,1;2,3;0,9;3646;44,2;-16,7;3,2;2,8;2861,2;14;3,2;10,9;22860;12590;0,9;2181;55;40100;38,2;57,5
14171;;;;163;;;;;106,9;;;;22310;;;64;;;;
14120;;;;1446;;;;;951,8;;;;22760;;;555;;;;
14086;;;;307;;;;;223,2;;;;29480;;;150;;;;
14334;;;;261;;;;;181,3;;;;21360;;;119;;;;
14318;;;;710;;;;;474,6;;;;24360;;;286;;;;
14249;;;;1482;;;;;951,4;;;;25050;;;533;;;;
14290;;;;806;;;;;517,3;;;;25080;;;300;;;;
14646;;;;450;;;;;299,4;;;;22890;;;180;;;;
15006;;;;684;;;;;490,9;;;;18700;;;327;;;;
14672;;;;892;;;;;582,9;;;;21140;;;350;;;;
14723;;;;276;;;;;184,1;;;;24680;;;111;;;;
14761;;;;800;;;;;516,6;;;;22700;;;299;;;;
14707;;;;1130;;;;;725,1;;;;25410;;;412;;;;
15163;;;;1105;;;;;732,9;;;;23780;;;440;;;;
15121;;;;;;;;;;;;;;;;;;;;
15205;;;;101;;;;;76,8;;;;21510;;;56;;;;
15157;;;;311;;;;;215,2;;;;20390;;;136;;;;
15229;;;;;;;;;;;;;;;;;;;;
16035;;;;209;;;;;157,8;;;;19360;;;113;;;;
16013;;;;301;;;;;216,2;;;;23730;;;143;;;;
14354;3,2;1,4;1,2;2094;63,9;-16,5;2,5;4,9;1492,4;;2,7;9,3;25310;14940;0,6;1001;64;40650;56,5;40,1
14430;;;;141;;;;;94,7;;;;22470;;;60;;;;
14424;;;;194;;;;;125,9;;;;22530;;;73;;;;
14452;;;;589;;;;;392,9;;;;21210;;;242;;;;
14409;2,8;1,3;1,0;2354;59,1;-17,8;2,6;4,9;1717,2;10;3,2;11,9;25440;13860;0,5;1184;58;43790;51,6;44,0
14534;;;;377;;;;;257,9;;;;25630;;;161;;;;
14528;;;;330;;;;;226,2;;;;25250;;;143;;;;
14569;;;;253;;;;;164,6;;;;27360;;;95;;;;
14527;;;;455;;;;;309,9;;;;21040;;;194;;;;
14501;;;;242;;;;;170,0;;;;21200;;;112;;;;
14622;;;;115;;;;;83,4;;;;24000;;;59;;;;
14107;;;;144;;;;;94,2;;;;21510;;;56;;;;
14123;1,8;0,4;1,2;2010;81,2;-19,8;2,0;6,0;1319,3;;2,7;8,1;30090;18830;0,2;767;76;50450;73,2;28,7
14100;;;;1780;;;;;1195,8;;;;23220;;;738;;;;
14169;;;;174;;;;;112,9;;;;25330;;;64;;;;
14179;;;;137;;;;;92,9;;;;23350;;;59;;;;
14174;7,1;3,6;2,0;5854;59,2;-11,7;2,8;3,6;4227,5;17;2,8;5,7;20430;11920;1,5;2891;40;32880;52,8;39,7
15070;;;;192;;;;;145,8;;;;20810;;;104;;;;
15090;;;;569;;;;;401,1;;;;21800;;;263;;;;
15048;;;;;;;;;;;;;;;;;;;;
15110;;;;127;;;;;90,9;;;;23620;;;62;;;;
15078;;;;138;;;;;98,3;;;;20630;;;66;;;;
14203;;;;165;;;;;109,7;;;;26190;;;67;;;;
14319;;;;1001;;;;;655,6;;;;24350;;;384;;;;
14306;;;;369;;;;;254,6;;;;26030;;;159;;;;
14284;;;;149;;;;;98,3;;;;24740;;;58;;;;
16068;;;;549;;;;;387,8;;;;19390;;;259;;;;
16066;;;;492;;;;;358,5;;;;18660;;;245;;;;
15246;;;;221;;;;;157,9;;;;20240;;;106;;;;
15217;;;;;;;;;;;;;;;;;;;;
15053;;;;440;;;;;295,2;;;;21320;;;178;;;;
15041;;;;257;;;;;176,6;;;;22580;;;111;;;;
15045;;;;723;;;;;525,5;;;;20860;;;363;;;;
15100;;;;121;;;;;88,6;;;;21210;;;62;;;;
15076;;;;171;;;;;131,8;;;;19600;;;99;;;;
15079;;;;354;;;;;250,6;;;;21170;;;163;;;;
14699;5,0;2,5;1,3;3816;62,0;-16,6;3,6;6,3;2850,8;16;3,2;9,9;21760;12290;1,2;2070;50;39000;52,1;39,7
14711;;;;848;;;;;600,9;;;;19910;;;403;;;;
14724;;;;1039;;;;;739,2;;;;25030;;;489;;;;
14710;;;;100;;;;;67,9;;;;21630;;;43;;;;
15005;;;;418;;;;;271,7;;;;22610;;;157;;;;
14720;;;;911;;;;;600,9;;;;22480;;;358;;;;
14487;;;;806;;;;;560,7;;;;24100;;;355;;;;
14492;;;;289;;;;;202,6;;;;25020;;;130;;;;
14590;;;;143;;;;;92,6;;;;21030;;;53;;;;
14606;;;;259;;;;;164,4;;;;23750;;;95;;;;
14627;;;;413;;;;;267,9;;;;22450;;;150;;;;
14209;;;;515;;;;;347,1;;;;23630;;;206;;;;
14310;;;;786;;;;;519,6;;;;22910;;;309;;;;
14243;;;;1070;;;;;761,5;;;;27050;;;497;;;;
14302;;;;150;;;;;103,9;;;;28830;;;66;;;;
14291;;;;289;;;;;191,2;;;;23360;;;113;;;;
14329;;;;104;;;;;69,3;;;;23710;;;41;;;;
14400;;;;210;;;;;134,3;;;;24980;;;71;;;;
14435;;;;177;;;;;116,4;;;;24120;;;68;;;;
14480;;;;500;;;;;342,0;;;;20150;;;216;;;;
14381;;;;;;;;;;;;;;;;;;;;
14374;;;;136;;;;;90,9;;;;20480;;;54;;;;
14342;6,8;3,4;2,0;3451;60,9;-12,6;2,4;7,3;2486,7;18;2,7;5,9;20930;11610;1,4;1697;41;31350;51,2;39,0
14137;5,8;2,4;2,3;3180;77,4;-13,4;3,7;2,9;2190,5;10;2,5;4,5;22140;13900;1,1;1404;51;34500;70,8;25,7
14160;;;;173;;;;;115,6;;;;24830;;;68;;;;
14069;;;;1311;;;;;903,2;;;;22590;;;580;;;;
15260;;;;;;;;;;;;;;;;;;;;
16048;;;;118;;;;;85,4;;;;19500;;;57;;;;
15231;;;;598;;;;;415,8;;;;20650;;;271;;;;
16012;;;;520;;;;;354,9;;;;24490;;;218;;;;
16054;;;;157;;;;;115,6;;;;19130;;;81;;;;
15164;;;;587;;;;;405,7;;;;22830;;;257;;;;
15161;;;;106;;;;;71,6;;;;18160;;;44;;;;
15206;;;;135;;;;;97,0;;;;18210;;;65;;;;
15018;;;;106;;;;;77,7;;;;18390;;;53;;;;
15114;;;;421;;;;;319,1;;;;20560;;;230;;;;
15093;;;;;;;;;;;;;;;;;;;;
14755;;;;565;;;;;418,7;;;;25140;;;297;;;;
14657;;;;298;;;;;202,1;;;;25380;;;123;;;;
14748;;;;;;;;;;;;;;;;;;;;
14654;6,1;2,7;2,3;6811;64,4;-12,6;2,9;5,7;4779,5;15;2,6;6,8;20720;12520;1,1;3156;41;32850;55,8;35,3
14677;;;;252;;;;;166,6;;;;23640;;;98;;;;
14732;;;;309;;;;;214,8;;;;25680;;;137;;;;
14680;;;;167;;;;;110,2;;;;22630;;;65;;;;
14764;;;;963;;;;;681,0;;;;20360;;;457;;;;
15223;;;;208;;;;;145,4;;;;21000;;;95;;;;
15225;;;;196;;;;;147,0;;;;20760;;;102;;;;
15170;;;;224;;;;;162,9;;;;19060;;;113;;;;
14289;;;;594;;;;;383,3;;;;22530;;;218;;;;
14281;;;;731;;;;;489,9;;;;22330;;;297;;;;
14298;;;;123;;;;;88,4;;;;25820;;;57;;;;
14614;;;;753;;;;;517,9;;;;20900;;;330;;;;
14531;;;;;;;;;;;;;;;;;;;;
14520;;;;815;;;;;544,5;;;;23820;;;329;;;;
14639;;;;266;;;;;180,4;;;;22240;;;110;;;;
14538;;;;1663;;;;;1074,2;;;;24730;;;629;;;;
14439;;;;103;;;;;69,9;;;;21570;;;43;;;;
14378;;;;261;;;;;177,6;;;;22110;;;110;;;;
14364;;;;467;;;;;311,4;;;;25400;;;186;;;;
14436;;;;601;;;;;394,4;;;;25510;;;233;;;;
14716;;;;222;;;;;147,6;;;;25240;;;89;;;;
14737;;;;517;;;;;334,7;;;;23540;;;192;;;;
14739;;;;1681;;;;;1183,9;;;;25010;;;767;;;;
14747;;;;709;;;;;461,1;;;;26300;;;267;;;;
14141;;;;149;;;;;102,4;;;;22290;;;67;;;;
14064;;;;240;;;;;159,2;;;;20490;;;94;;;;
15031;;;;;;;;;;;;;;;;;;;;
15054;;;;750;;;;;555,9;;;;20110;;;391;;;;
15085;;;;506;;;;;344,3;;;;21760;;;217;;;;
15014;6,7;3,7;1,4;23586;62,5;-15,1;2,0;5,4;17987,5;16;3,1;9,5;21860;11970;1,6;13420;48;36980;55,1;36,4
15069;;;;222;;;;;164,5;;;;18650;;;118;;;;
15096;;;;270;;;;;192,6;;;;21420;;;126;;;;
16003;;;;848;;;;;586,8;;;;20480;;;382;;;;
15242;;;;;;;;;;;;;;;;;;;;
16059;;;;168;;;;;116,9;;;;17300;;;75;;;;
16023;;;;693;;;;;496,0;;;;20860;;;330;;;;
15244;;;;458;;;;;313,4;;;;22850;;;198;;;;
15254;;;;114;;;;;79,6;;;;19760;;;52;;;;
16002;;;;512;;;;;351,5;;;;19090;;;224;;;;
15222;;;;192;;;;;135,9;;;;19840;;;88;;;;
15224;;;;116;;;;;84,6;;;;22240;;;58;;;;
15160;;;;1022;;;;;693,6;;;;23880;;;426;;;;
15135;;;;109;;;;;82,0;;;;18560;;;57;;;;
14299;;;;781;;;;;521,6;;;;24970;;;316;;;;
14083;;;;618;;;;;446,4;;;;21100;;;301;;;;
14096;;;;260;;;;;163,0;;;;20810;;;90;;;;
14535;;;;614;;;;;413,5;;;;25630;;;252;;;;
14609;;;;477;;;;;309,8;;;;26700;;;173;;;;
14546;;;;206;;;;;136,6;;;;24940;;;79;;;;
14454;;;;1812;;;;;1177,9;;;;24660;;;693;;;;
14368;;;;238;;;;;174,6;;;;21810;;;120;;;;
14390;;;;201;;;;;128,6;;;;21730;;;73;;;;
14343;;;;;;;;;;;;;;;;;;;;
14713;;;;577;;;;;373,0;;;;23970;;;214;;;;
14649;;;;435;;;;;291,4;;;;23400;;;173;;;;
14659;;;;1430;;;;;944,2;;;;23530;;;563;;;;
14666;;;;1792;;;;;1215,8;;;;23970;;;759;;;;
16039;;;;475;;;;;332,3;;;;22490;;;211;;;;
16062;;;;116;;;;;80,3;;;;22380;;;51;;;;
15102;;;;;;;;;;;;;;;;;;;;
15080;;;;160;;;;;112,0;;;;18900;;;71;;;;
15033;;;;225;;;;;159,1;;;;20650;;;102;;;;
15113;;;;170;;;;;129,7;;;;19940;;;96;;;;
15198;;;;98;;;;;73,8;;;;18120;;;52;;;;
15166;;;;303;;;;;201,3;;;;21940;;;120;;;;
15180;;;;;;;;;;;;;;;;;;;;
15138;;;;1670;;;;;1246,2;;;;21670;;;897;;;;
14223;;;;;;;;;;;;;;;;;;;;
14198;;;;260;;;;;169,6;;;;22950;;;99;;;;
15025;;;;254;;;;;181,8;;;;22180;;;122;;;;
15012;4,2;1,9;1,5;6422;68,3;-15,1;1,5;6,1;4528,8;8;2,5;8,9;23500;14670;0,8;2981;55;37140;60,7;33,7
15106;;;;155;;;;;112,0;;;;17400;;;77;;;;
14345;;;;296;;;;;200,7;;;;21340;;;128;;;;
14453;;;;349;;;;;230,7;;;;22480;;;141;;;;
15255;;;;1340;;;;;908,3;;;;23020;;;560;;;;
15263;;;;132;;;;;92,2;;;;19670;;;59;;;;
15249;;;;;;;;;;;;;;;;;;;;
14650;;;;193;;;;;127,8;;;;21570;;;77;;;;
14735;;;;804;;;;;530,4;;;;22780;;;315;;;;
14756;;;;222;;;;;147,5;;;;21360;;;90;;;;
14734;;;;321;;;;;217,1;;;;25210;;;135;;;;
14676;;;;1014;;;;;676,6;;;;25480;;;410;;;;
14679;;;;696;;;;;453,3;;;;24570;;;265;;;;
15008;;;;283;;;;;200,9;;;;20790;;;137;;;;
14759;;;;277;;;;;185,0;;;;25400;;;110;;;;
14061;5,5;2,2;2,5;8662;71,2;-12,3;2,6;5,1;5873,9;12;2,4;7,2;21600;13240;0,8;3692;45;32380;63,5;28,4
14184;;;;240;;;;;153,0;;;;25360;;;88;;;;
14068;2,6;0,9;1,3;3796;75,2;-20,2;1,9;3,9;2535,3;5;3,1;14,3;28530;16760;0,4;1539;70;51680;69,4;28,1
14078;;;;382;;;;;253,2;;;;24290;;;151;;;;
14182;;;;423;;;;;286,3;;;;21030;;;179;;;;
14607;;;;135;;;;;94,5;;;;22500;;;60;;;;
14619;;;;109;;;;;73,6;;;;22420;;;46;;;;
14552;;;;514;;;;;349,9;;;;23810;;;214;;;;
14630;;;;843;;;;;540,1;;;;25270;;;305;;;;
14510;;;;;;;;;;;;;;;;;;;;
14276;;;;364;;;;;237,5;;;;23770;;;133;;;;
14269;;;;231;;;;;155,5;;;;24280;;;94;;;;
14229;;;;1944;;;;;1342,8;;;;20970;;;875;;;;
14214;;;;171;;;;;115,6;;;;26360;;;73;;;;
14261;;;;315;;;;;212,2;;;;24130;;;127;;;;
15183;;;;122;;;;;81,7;;;;20800;;;48;;;;
15156;;;;688;;;;;451,9;;;;22610;;;268;;;;
15190;;;;104;;;;;73,1;;;;19250;;;47;;;;
15030;;;;289;;;;;202,2;;;;21690;;;129;;;;
15037;;;;980;;;;;710,7;;;;19890;;;489;;;;
15074;;;;775;;;;;527,9;;;;26210;;;316;;;;
15104;;;;319;;;;;231,3;;;;18520;;;156;;;;
14145;;;;576;;;;;371,5;;;;24420;;;215;;;;
14143;7,5;3,0;3,1;2426;73,3;-11,7;3,5;5,7;1633,8;16;2,6;5,6;20370;12200;1,4;1016;38;31280;64,1;25,3
14193;;;;651;;;;;446,0;;;;23470;;;282;;;;
14130;;;;186;;;;;122,6;;;;23980;;;70;;;;
14090;;;;792;;;;;522,5;;;;24850;;;321;;;;
16056;;;;795;;;;;543,7;;;;24690;;;348;;;;
16016;;;;792;;;;;569,4;;;;22080;;;383;;;;
16055;;;;907;;;;;620,5;;;;22510;;;389;;;;
15248;;;;597;;;;;412,8;;;;21930;;;270;;;;
16031;;;;424;;;;;293,1;;;;24590;;;185;;;;
14456;6,0;1,9;3,1;3327;81,6;-13,4;3,0;3,8;2127,9;10;2,4;4,7;22530;13890;1,0;1220;53;34030;74,8;21,1
14466;;;;365;;;;;239,9;;;;26080;;;140;;;;
14254;;;;1617;;;;;1073,3;;;;26560;;;640;;;;
14231;;;;453;;;;;308,4;;;;22830;;;193;;;;
14272;;;;114;;;;;75,7;;;;21120;;;46;;;;
14571;;;;288;;;;;194,7;;;;22080;;;119;;;;
14484;;;;224;;;;;148,4;;;;25730;;;90;;;;
14714;;;;778;;;;;524,9;;;;23210;;;316;;;;
15001;;;;672;;;;;506,2;;;;20200;;;365;;;;
15101;;;;527;;;;;375,0;;;;22710;;;250;;;;
15107;;;;163;;;;;117,2;;;;18110;;;80;;;;
15057;;;;186;;;;;137,1;;;;18250;;;96;;;;
15179;;;;259;;;;;180,1;;;;22680;;;118;;;;
15155;;;;;;;;;;;;;;;;;;;;
15127;;;;286;;;;;211,4;;;;18940;;;146;;;;
14092;4,9;1,4;2,9;2469;92,3;-14,8;3,2;2,8;1549,2;;2,4;5,0;23920;15230;0,6;866;58;36810;86,3;12,6
14196;;;;232;;;;;156,7;;;;25810;;;94;;;;
14119;;;;1984;;;;;1287,4;;;;21620;;;765;;;;
15234;;;;338;;;;;229,8;;;;22690;;;144;;;;
16037;;;;143;;;;;102,7;;;;20530;;;68;;;;
15251;;;;125;;;;;92,6;;;;18310;;;65;;;;
16044;;;;219;;;;;154,9;;;;20070;;;103;;;;
14341;7,2;3,1;2,6;10645;72,5;-14,2;2,5;3,8;7311,6;14;2,9;5,7;22310;12460;1,5;4716;52;36310;66,2;28,8
14379;;;;362;;;;;245,0;;;;23300;;;150;;;;
15067;;;;;;;;;;;;;;;;;;;;
15021;;;;623;;;;;443,6;;;;19620;;;298;;;;
14500;;;;169;;;;;107,6;;;;24330;;;61;;;;
14542;;;;656;;;;;435,2;;;;30640;;;261;;;;
14578;;;;1291;;;;;887,2;;;;23560;;;557;;;;
14674;;;;118;;;;;75,0;;;;23840;;;41;;;;
15153;;;;1400;;;;;1049,6;;;;19980;;;754;;;;
14085;;;;797;;;;;550,1;;;;23610;;;356;;;;
14122;;;;148;;;;;95,5;;;;21300;;;56;;;;
14166;3,0;1,1;1,4;2681;67,6;-17,4;2,0;5,6;1825,1;;2,8;10,4;26130;15510;0,5;1124;64;42980;60,0;36,4
14054;;;;213;;;;;139,8;;;;20660;;;83;;;;
16038;;;;288;;;;;222,6;;;;18820;;;162;;;;
16063;;;;167;;;;;121,4;;;;19860;;;84;;;;
16060;;;;450;;;;;310,5;;;;22500;;;197;;;;
14286;;;;498;;;;;330,0;;;;25890;;;191;;;;
14312;;;;1499;;;;;1146,3;;;;22590;;;837;;;;
14476;;;;190;;;;;127,8;;;;22610;;;79;;;;
15077;;;;;;;;;;;;;;;;;;;;
15065;;;;;;;;;;;;;;;;;;;;
15052;;;;153;;;;;112,0;;;;22690;;;75;;;;
14689;6,0;2,4;2,6;3542;71,7;-12,7;3,0;5,6;2420,2;14;2,6;6,3;22030;12770;1,0;1550;44;33750;63,1;28,7
15011;;;;150;;;;;113,0;;;;20320;;;82;;;;
14708;;;;307;;;;;208,0;;;;23450;;;128;;;;
15140;3,4;1,4;1,4;2185;67,6;-15,3;1,3;5,9;1516,0;;2,4;9,0;24230;15700;0,6;960;57;38410;60,4;35,3
14167;10,9;5,1;3,3;6463;69,6;-11,6;3,8;2,2;4491,3;21;2,7;3,0;19440;11300;2,5;2987;41;30290;63,6;28,1
14241;;;;628;;;;;413,9;;;;25200;;;242;;;;
14482;;;;222;;;;;155,2;;;;24910;;;98;;;;
14344;;;;364;;;;;248,7;;;;28060;;;157;;;;
14460;;;;1381;;;;;963,8;;;;21710;;;624;;;;
14474;;;;194;;;;;132,0;;;;23840;;;80;;;;
14576;;;;459;;;;;309,4;;;;22730;;;190;;;;
14621;;;;427;;;;;288,9;;;;19430;;;183;;;;
15236;;;;576;;;;;422,7;;;;21670;;;290;;;;
14197;;;;1058;;;;;714,2;;;;28250;;;425;;;;
14246;;;;865;;;;;571,7;;;;25090;;;342;;;;
14370;6,1;2,7;2,3;2909;64,5;-12,5;2,4;6,5;2029,0;13;2,5;6,1;21230;13080;1,1;1323;43;32410;55,6;35,8
14455;;;;253;;;;;163,1;;;;22490;;;96;;;;
14467;;;;264;;;;;175,0;;;;22840;;;104;;;;
15092;;;;1369;;;;;1001,8;;;;22960;;;688;;;;
15119;;;;1737;;;;;1266,6;;;;21420;;;883;;;;
14625;;;;762;;;;;538,9;;;;23160;;;354;;;;
16061;3,6;1,3;1,8;3871;77,1;-14,2;2,4;4,1;2613,6;7;2,4;5,4;24020;15250;0,5;1606;59;35880;70,6;28,1
14274;2,8;0,8;1,6;2951;85,3;-17,4;2,6;4,5;1925,6;;2,5;6,2;27940;17900;0,4;1125;72;44850;78,2;23,1
14211;;;;370;;;;;252,0;;;;22170;;;162;;;;
15188;;;;1202;;;;;824,3;;;;23500;;;516;;;;
15172;;;;;;;;;;;;;;;;;;;;
15126;;;;;;;;;;;;;;;;;;;;
14709;;;;343;;;;;240,3;;;;23990;;;151;;;;
14762;6,3;3,2;1,8;16575;65,1;-13,6;2,3;6,8;11922,4;15;2,8;7,9;21350;12320;1,3;8129;45;34380;56,0;34,3
14694;;;;534;;;;;348,7;;;;25380;;;199;;;;
14445;;;;;;;;;;;;;;;;;;;;
14338;3,1;1,6;0,9;2069;44,0;-17,3;2,9;4,2;1589,4;11;3,3;14,1;24440;13360;0,6;1179;57;43780;36,9;56,1
14360;;;;197;;;;;125,3;;;;20710;;;72;;;;
14421;;;;525;;;;;356,4;;;;24840;;;221;;;;
14355;;;;1226;;;;;812,5;;;;24830;;;477;;;;
14175;;;;293;;;;;185,7;;;;23100;;;105;;;;
14079;;;;1737;;;;;1301,1;;;;23940;;;925;;;;
14149;;;;428;;;;;278,3;;;;23690;;;167;;;;
15073;;;;;;;;;;;;;;;;;;;;
15116;;;;130;;;;;93,1;;;;21890;;;63;;;;
15267;3,6;1,4;1,7;4334;72,7;-16,3;1,2;6,8;2930,8;6;2,5;9,1;24530;15670;0,5;1804;57;39180;64,7;30,9
15250;;;;498;;;;;348,0;;;;20160;;;225;;;;
15259;;;;288;;;;;190,5;;;;20940;;;116;;;;
14326;;;;814;;;;;550,4;;;;24050;;;334;;;;
14311;;;;1041;;;;;687,4;;;;24770;;;409;;;;
14316;;;;273;;;;;189,6;;;;24990;;;119;;;;
14620;;;;389;;;;;268,5;;;;26610;;;168;;;;
14497;;;;332;;;;;213,4;;;;22860;;;124;;;;
14522;;;;351;;;;;239,0;;;;24890;;;146;;;;
14559;;;;238;;;;;164,7;;;;20260;;;107;;;;
15215;;;;1201;;;;;827,8;;;;23860;;;518;;;;
15162;4,9;2,8;1,1;2240;56,4;-13,1;1,6;8,0;1688,0;15;2,7;9,0;21350;12670;1,0;1221;43;34070;46,8;42,8
14053;;;;150;;;;;104,4;;;;20830;;;70;;;;
